#2A,Off-Market,,,
#2B,"Off-Market on 12/02/2016 at $5,500",1 bed,2 baths,
#2C,"Sold on 11/08/2004 for $860,000",,,"1,000 ftsq"
#2D,Off-Market,,,
#2S,"Sold on 10/29/1998 for $516,500",,,"10,125 ftsq"
#3,"Off-Market on 05/31/2012 at $4,000",2 beds,2 baths,874 ftsq
#3A,"Sold on 10/15/2003 for $660,000",,,600 ftsq
#3B,"Off-Market on 07/16/2010 at $5,250",2 beds,1 bath,800 ftsq
#3C,"Off-Market on 07/18/2017 at $5,500",1 bed,1 bath,"1,200 ftsq"
#3D,"Listed for sale at $1,150,000",1 bed,2 baths,700 ftsq
#3E,Sold on 04/09/2012 for $0,,,450 ftsq
#3F,"Sold on 05/13/2004 for $795,000",,,780 ftsq
#4A,"Off-Market on 10/25/2017 at $3,200",1 bed,1 bath,600 ftsq
#4B,"Off-Market on 07/13/2017 at $5,500",1 bed,1 bath,640 ftsq
#4C,Sold on 10/19/2015 for $0,1 bed,1 bath,"1,042 ftsq"
#4D,Sold on 04/17/2015 for $1,,,700 ftsq
#4E,"Sold on 02/02/2001 for $280,000",,,450 ftsq
#4F,"Off-Market on 10/25/2016 at $4,500",1 bed,1 bath,800 ftsq
#5A,"Sold on 10/21/2013 for $1,660,000",1 bed,1 bath,600 ftsq
#5B,"Sold on 03/14/2016 for $1,750,000",,,
#5C,"Sold on 02/06/2007 for $599,000",1 bed,1 bath,"1,450 ftsq"
#5D,"Sold on 02/06/2007 for $1,895,000",2 beds,2 baths,"1,605 ftsq"
#5CD,"Sold on 02/01/2007 for $2,295,000",3 beds,3 baths,"1,905 ftsq"
#6A,Off-Market,,,
#6B,"Off-Market on  at $3,300",1 bed,1 bath,630 ftsq
#6C,"Off-Market on 03/09/2013 at $2,000",studio,1 bath,400 ftsq
#6D,Off-Market,,,500 ftsq
#6E,Off-Market,,,
#6F,"Off-Market on 03/30/2012 at $2,100",studio,1 bath,400 ftsq
#6G,"Sold on 07/11/1996 for $290,000",,,"1,000 ftsq"
#7A,"Sold on 11/01/2005 for $785,000",,,580 ftsq
#7B,"Off-Market on 07/09/2012 at $3,650",1 bed,1 bath,650 ftsq
#7C,Off-Market,,,
#7D,"Off-Market on 07/22/2015 at $3,400",1 bed,1 bath,800 ftsq
#7E,"Sold on 02/10/2006 for $695,000",,,600 ftsq
#7F,"Sold on 10/25/2006 for $585,000",studio,1 bath,550 ftsq
#7G,"Sold on 06/30/2000 for $615,000",,,"1,100 ftsq"
#8A,"Listed for sale at $950,000",1 bed,1 bath,600 ftsq
#8B,"Sold on 04/05/2013 for $850,000",1 bed,1 bath,700 ftsq
#8C,"Sold on 04/05/2013 for $750,000",,,350 ftsq
#8F,"Off-Market on 03/17/2009 at $2,500",studio,1 bath,400 ftsq
#8G,"Off-Market on 03/30/2018 at $6,100",2 beds,2 baths,"1,100 ftsq"
#8DE,"Sold on 02/16/2001 for $300,000",,,450 ftsq
#9A,"Sold on 08/12/1999 for $255,000",,,650 ftsq
#9B,Off-Market,,,
#9C,"Off-Market on 05/11/2018 at $2,350",studio,1 bath,400 ftsq
#9D,Sold on 02/24/2017 for $0,1 bed,1 bath,454 ftsq
#9E,"Off-Market on 08/06/2018 at $3,400",1 bed,1 bath,484 ftsq
#9F,"Sold on 11/01/2011 for $1,750,000",1 bed,2 baths,"1,450 ftsq"
#9G,"Sold on 11/01/2011 for $1,750,000",,,"1,000 ftsq"
#9FG,"Off-Market on 10/26/2017 at $6,500",2 beds,2 baths,"1,450 ftsq"
#10A,"Sold on 10/27/2004 for $635,000",,,490 ftsq
#10B,Sold on 04/22/2017 for $0,,,650 ftsq
#10C,Sold on 04/22/2017 for $0,,,
#10D,Off-Market,,,525 ftsq
#10E,Off-Market,,,500 ftsq
#10F,"Sold on 02/11/2000 for $230,000",,,401 ftsq
#10G,"Off-Market on 04/01/2017 at $6,800",2 beds,2 baths,"1,100 ftsq"
#11A,"Sold on 06/30/1995 for $139,000",,,490 ftsq
#11B,"Sold on 04/10/1996 for $182,000",,,650 ftsq
#11C,"Sold on 02/25/1998 for $142,000",,,400 ftsq
#11D,"Off-Market on 09/06/2016 at $3,200",1 bed,1 bath,750 ftsq
#11E,"Off-Market on 08/03/2018 at $3,250",1 bed,1 bath,500 ftsq
#11G,"Off-Market on 06/15/2018 at $5,700",2 beds,2 baths,"1,100 ftsq"
#12A,"Sold on 07/02/2009 for $585,000",1 bed,1 bath,582 ftsq
#12C,"Off-Market on 04/19/2012 at $2,000",studio,1 bath,400 ftsq
#12D,"Off-Market on 07/02/2014 at $3,100",1 bed,1 bath,525 ftsq
#12E,"Off-Market on 08/06/2018 at $3,400",1 bed,1 bath,500 ftsq
#12F,"Sold on 02/08/2018 for $680,000",studio,1 bath,494 ftsq
#12G,"Off-Market on 01/30/2013 at $5,900",2 beds,2 baths,"1,100 ftsq"
#14A,"Sold on 07/03/1996 for $179,000",,,490 ftsq
#14B,"Sold on 02/16/2018 for $1,150,000",1 bed,1 bath,650 ftsq
#14C,"Off-Market on 08/18/2014 at $2,450",studio,1 bath,388 ftsq
#14D,"Off-Market on 10/08/2016 at $3,450",1 bed,1 bath,500 ftsq
#14E,Sold on 04/30/2016 for $0,,,500 ftsq
#14F,Sold on 12/12/2011 for $0,,,500 ftsq
#14G,"Sold on 08/31/1995 for $310,000",,,"1,000 ftsq"
#15A,"Off-Market on 08/09/2012 at $2,500",studio,1 bath,490 ftsq
#15B,Off-Market,,,650 ftsq
#15C,Off-Market,,,
#15D,Sold on 12/17/2012 for $0,,,650 ftsq
#15E,"Sold on 07/21/2004 for $921,000",,,800 ftsq
#15F,"Off-Market on 01/23/2018 at $3,550",studio,1 bath,500 ftsq
#COM1,Off-Market,,,
#COM2,"Sold on 12/20/2007 for $295,000",,,424 ftsq
#LIBRA,Off-Market,,,
#GYM,Off-Market,,,
CHAPEL-5,"Sold on 10/24/2013 for $1,795,000",1 bed,1 bath,
#POOL,Off-Market,,,
#LIBRY,Off-Market,,,
#STORG,Off-Market,,,
GYMNASIUM,"Off-Market on 06/22/2009 at $1,675,000",studio,1 bath,
#603,"Off-Market on 07/18/2017 at $2,500",studio,1 bath,
#PHA,"Sold on 01/11/1999 for $960,000",,,900 ftsq
#PHB,Sold on 04/30/2016 for $0,,,850 ftsq
#PHC,Sold on 04/30/2016 for $0,,,900 ftsq
#PHD,"Sold on 04/23/2003 for $2,250,000",,,850 ftsq
