#2,"Off-Market on 09/22/2014 at $1,995",2 beds,1 bath,
#3,"Off-Market on 09/24/2014 at $2,000",2 beds,1 bath,
#3BR,"Off-Market on  at $4,200",3 beds,3 baths,
