#,"Off-Market on 05/16/2011 at $2,050",2 beds,2 baths,
#3F,Off-Market,,,
#3FLEX,"Off-Market on 09/27/2013 at $4,295",3 beds,1 bath,
#4,"Off-Market on 04/23/2013 at $2,895",1 bed,1 bath,
#5B,Off-Market,,,
#6,Off-Market,,,
#7,"Off-Market on 04/23/2013 at $2,215",1 bed,1 bath,
#9,"Off-Market on 08/29/2014 at $2,400",studio,1 bath,
#11,"Off-Market on 04/09/2013 at $2,250",studio,1 bath,
#12,"Off-Market on 06/10/2013 at $3,000",1 bed,1 bath,
#14,"Off-Market on 03/27/2013 at $2,895",1 bed,1 bath,
#15,"Off-Market on 08/29/2014 at $2,900",1 bed,1 bath,
#18F,Off-Market,,,550 ftsq
#21,"Off-Market on 12/09/2013 at $2,200",studio,1 bath,
VAR1BRS,"Off-Market on 08/20/2012 at $2,940",1 bed,1 bath,
#STUDIO,"Off-Market on 04/16/2013 at $2,320",studio,1 bath,
#301,"Off-Market on 11/03/2018 at $2,695",studio,1 bath,
#302,"Off-Market on 05/07/2013 at $2,300",studio,1 bath,
#304,"Off-Market on 09/26/2013 at $2,653",2 beds,1 bath,
#306,"Off-Market on 03/20/2013 at $2,150",studio,1 bath,
#307,"Off-Market on 04/29/2015 at $2,500",studio,1 bath,
#308,"Off-Market on 05/10/2013 at $2,290",studio,1 bath,535 ftsq
#309,"Off-Market on 08/20/2017 at $2,452",studio,1 bath,
#310,"Off-Market on 03/30/2017 at $2,838",1 bed,1 bath,
#312,Off-Market,,,
#314,Off-Market,,,
#315,"Off-Market on 06/09/2010 at $2,000",1 bed,1 bath,
#401,"Off-Market on 06/23/2015 at $4,395",2 beds,2 baths,"1,100 ftsq"
#402,"Off-Market on 07/11/2018 at $3,125",3 beds,1 bath,
#403,"Listed for rent at $2,929",1 bed,1 bath,
#404,"Off-Market on 06/20/2017 at $2,429",studio,1 bath,
#405,Off-Market,,,
#406,"Off-Market on 10/08/2014 at $2,870",2 beds,1 bath,
#408,"Off-Market on 10/04/2014 at $2,495",3 beds,1 bath,
#409,"Off-Market on 09/19/2018 at $3,350",1 bed,1 bath,
#410,"Off-Market on 07/02/2014 at $3,195",1 bed,1 bath,
#411,"Off-Market on 06/30/2017 at $2,695",studio,1 bath,
#412,"Off-Market on 05/15/2012 at $2,596",studio,1 bath,
#412SP,Off-Market,,,
#414,Off-Market,,,
#415,"Off-Market on 01/12/2018 at $3,132",1 bed,1 bath,
#416,"Off-Market on 08/02/2014 at $2,350",studio,1 bath,
#419,"Off-Market on 07/09/2017 at $3,250",1 bed,1 bath,
#422,"Off-Market on 06/09/2018 at $3,395",1 bed,1 bath,
423-MIA,"Off-Market on 04/07/2018 at $2,505",studio,1 bath,
