#1,"Off-Market on 06/06/2016 at $4,700",2 beds,2 baths,
#2,"Off-Market on 12/24/2018 at $3,950",2 beds,2 baths,"1,000 ftsq"
#3,"Off-Market on 06/15/2015 at $4,600",2 beds,2 baths,
