#2,"Off-Market on 02/04/2011 at $3,000",2 beds,1 bath,
#3,Off-Market,,,
BUILDING,"Off-Market on 03/04/2008 at $7,500,000",8 beds,4 baths,"3,000 ftsq"
#TWNHS,"Off-Market on 03/15/2010 at $3,750,000",8 beds,4.5 baths,"3,000 ftsq"
