#3S,"Off-Market on 11/15/2014 at $3,895",1 bed,1 bath,
#4A,"Off-Market on 02/17/2014 at $4,350",2 beds,1 bath,
#BD1,"Off-Market on 04/12/2014 at $3,475",1 bed,1 bath,
#8A,"Off-Market on 03/21/2014 at $3,795",1 bed,1 bath,
#11,Off-Market,,,700 ftsq
#11A,"Off-Market on 02/28/2014 at $4,200",2 beds,1 bath,
#12C,"Off-Market on 09/18/2013 at $5,595",2 beds,2 baths,
#L5,"Off-Market on 04/15/2014 at $3,265",studio,1 bath,
#14A,"Off-Market on 10/08/2013 at $3,450",1 bed,1 bath,
#14J,"Off-Market on 04/16/2014 at $4,495",2 beds,2 baths,
#LB,"Off-Market on 04/01/2014 at $3,560",1 bed,1 bath,
#15A,"Off-Market on 09/17/2013 at $5,595",2 beds,2 baths,
#18A,"Off-Market on 11/08/2013 at $3,850",1 bed,1 bath,
#19D,"Off-Market on 09/23/2013 at $3,425",1 bed,1 bath,
#S24,"Off-Market on 11/30/2014 at $3,450",1 bed,1 bath,750 ftsq
#22A,"Off-Market on 02/26/2014 at $3,595",1 bed,1 bath,
#V,"Off-Market on 03/07/2014 at $3,376",1 bed,1 bath,
#DES,"Off-Market on 03/21/2014 at $4,949",2 beds,2 baths,
#32A,"Off-Market on 09/17/2013 at $3,425",1 bed,1 bath,
#MOD,"Off-Market on 03/18/2014 at $3,720",1 bed,1 bath,
#100,"Off-Market on 12/09/2014 at $4,895",2 beds,2 baths,"1,100 ftsq"
#100TT,"Off-Market on 04/03/2014 at $5,500",2 beds,2 baths,
#102,"Off-Market on 01/12/2015 at $3,995",studio,1 bath,900 ftsq
#104,"Off-Market on 03/05/2016 at $4,195",studio,1 bath,800 ftsq
#106,"Off-Market on 05/03/2017 at $3,995",studio,1 bath,900 ftsq
#108,"Off-Market on 03/03/2017 at $3,995",studio,1 bath,900 ftsq
#110,"Off-Market on 01/30/2017 at $3,995",studio,1 bath,850 ftsq
#112,"Off-Market on 01/12/2015 at $4,550",1 bed,1 bath,
#200,"Off-Market on 07/15/2017 at $3,995",1 bed,1 bath,750 ftsq
#202,"Off-Market on 03/03/2017 at $6,295",2 beds,2 baths,"1,000 ftsq"
#203,"Off-Market on 06/17/2017 at $3,450",studio,1 bath,550 ftsq
#204,"Off-Market on 09/25/2017 at $5,695",2 beds,2 baths,"1,000 ftsq"
#205,"Off-Market on 10/30/2015 at $3,195",studio,1 bath,
#206,"Off-Market on 09/15/2012 at $3,750",1 bed,1 bath,600 ftsq
#207,"Off-Market on 06/04/2016 at $4,295",1 bed,1 bath,
#208,"Off-Market on 04/12/2017 at $4,595",1 bed,1 bath,
#209,"Off-Market on 01/12/2016 at $3,850",1 bed,1 bath,750 ftsq
#210,"Off-Market on 10/21/2011 at $3,995",1 bed,1 bath,
#211,"Off-Market on 11/02/2016 at $3,795",1 bed,1 bath,
#212,"Off-Market on 07/29/2009 at $3,762",1 bed,1 bath,
#213,"Off-Market on 06/12/2017 at $3,275",studio,1 bath,550 ftsq
#214,"Off-Market on 02/10/2016 at $3,995",1 bed,1 bath,
#215,"Off-Market on 11/01/2017 at $2,995",studio,1 bath,
#216,"Off-Market on 12/18/2017 at $5,395",2 beds,2 baths,"1,000 ftsq"
#217,"Off-Market on 11/15/2012 at $3,495",studio,1 bath,500 ftsq
#218,"Off-Market on 07/26/2015 at $5,695",2 beds,2 baths,
#219,"Off-Market on 04/09/2018 at $3,295",studio,1 bath,550 ftsq
#220,"Off-Market on 06/25/2009 at $2,795",1 bed,1 bath,
#221,"Off-Market on 03/03/2015 at $4,895",1 bed,1 bath,
#222,"Off-Market on 09/04/2014 at $2,995",studio,1 bath,
#223,"Off-Market on 05/20/2009 at $3,900",1 bed,1 bath,
#225,"Listed for rent at $6,295",1 bed,1 bath,850 ftsq
#227,"Off-Market on 12/11/2017 at $5,395",2 beds,2 baths,"1,000 ftsq"
#229,"Off-Market on 08/17/2013 at $3,995",1 bed,1 bath,
#231,"Off-Market on 06/17/2016 at $3,595",studio,1 bath,
#233,"Off-Market on 05/28/2009 at $3,577",1 bed,1 bath,
#235,"Off-Market on 02/10/2017 at $3,395",studio,1 bath,550 ftsq
#237,"Off-Market on 05/30/2013 at $2,995",studio,1 bath,
#300,"Off-Market on 07/25/2018 at $4,395",1 bed,1 bath,750 ftsq
#301,"Off-Market on 07/25/2012 at $2,950",studio,1 bath,
#302,"Off-Market on 05/15/2014 at $5,950",2 beds,2 baths,
#303,"Listed for rent at $5,500",1 bed,1 bath,750 ftsq
#304,"Off-Market on 09/10/2012 at $4,995",2 beds,2 baths,
#305,"Off-Market on 11/17/2016 at $3,195",studio,1 bath,
#306,"Off-Market on 02/22/2017 at $3,895",1 bed,1 bath,750 ftsq
#308,"Off-Market on 06/17/2016 at $3,995",1 bed,1 bath,
#309,"Off-Market on 05/20/2009 at $3,692",1 bed,1 bath,
#310,"Off-Market on 04/06/2017 at $3,650",1 bed,1 bath,700 ftsq
#311,"Off-Market on 08/18/2011 at $4,695",1 bed,1 bath,
#312,"Off-Market on 06/18/2015 at $4,295",1 bed,1 bath,
#313,"Off-Market on 07/16/2014 at $3,495",studio,1 bath,
#314,"Off-Market on 01/04/2017 at $3,595",1 bed,1 bath,700 ftsq
#315,"Listed for rent at $3,595",studio,1 bath,500 ftsq
#316,"Off-Market on 02/28/2014 at $5,150",2 beds,2 baths,
#317,"Off-Market on 05/03/2017 at $3,095",studio,1 bath,550 ftsq
#318,"Off-Market on 06/02/2017 at $6,195",2 beds,2 baths,"1,000 ftsq"
#319,"Off-Market on 07/16/2014 at $3,350",studio,1 bath,
#320,"Off-Market on 02/01/2016 at $3,695",1 bed,1 bath,
#322,"Off-Market on 03/19/2018 at $4,295",1 bed,1 bath,750 ftsq
#323,"Off-Market on 05/20/2010 at $3,950",1 bed,1 bath,
#324,"Off-Market on 04/09/2018 at $3,895",1 bed,1 bath,750 ftsq
