#1A,"Sold on 10/06/2015 for $950,000",,,"1,064 ftsq"
#1B,"Sold on 09/07/1995 for $300,000",,,625 ftsq
#1C,Off-Market,,,"1,035 ftsq"
#1D,"Off-Market on 05/25/2018 at $3,050",1 bed,1 bath,654 ftsq
#1E,"Sold on 10/06/2015 for $2,400,000",,,"1,004 ftsq"
#1A/E,"Off-Market on 10/13/2015 at $3,695,000",3 beds,2 baths,"2,500 ftsq"
#1AE,"Off-Market on 05/11/2015 at $3,950,000",3 beds,2 baths,"3,750 ftsq"
#2A,"Sold on 10/19/2018 for $750,000",1 bed,1 bath,727 ftsq
#2B,"Sold on 09/18/2002 for $325,000",,,634 ftsq
#2C,"Sold on 06/26/1997 for $284,000",,,"1,037 ftsq"
#2D,"Sold on 06/26/1997 for $165,000",,,611 ftsq
#2G,"Off-Market on 01/24/2018 at $4,750",2 beds,2 baths,916 ftsq
#2H,"Sold on 01/06/2003 for $320,000",,,676 ftsq
#2BCD,"Off-Market on 01/08/2018 at $3,700,000",4 beds,2.5 baths,"2,500 ftsq"
#2I,"Listed for sale at $898,000",1 bed,1 bath,751 ftsq
#2ABCD,"Off-Market on 01/08/2018 at $4,995,000",6 beds,3.5 baths,"3,227 ftsq"
#2K,"Listed for rent at $3,500",1 bed,1 bath,699 ftsq
#2L,Off-Market,,,594 ftsq
#2M,"Off-Market on 06/15/2014 at $3,750",1 bed,1 bath,689 ftsq
#B,"Off-Market on 12/01/2014 at $5,000",2 beds,1 bath,821 ftsq
#3A,"Sold on 03/21/2013 for $1,250,000",,,654 ftsq
#3B,"Sold on 03/28/2017 for $1,749,879",1 bed,1 bath,634 ftsq
#3C,"Sold on 03/28/2017 for $1,749,879",2 beds,2 baths,"1,037 ftsq"
#3D,"Off-Market on 07/18/2017 at $2,800",1 bed,1 bath,630 ftsq
#3E,"Off-Market on 08/23/2017 at $2,900",1 bed,1 bath,607 ftsq
#3F,"Off-Market on 02/27/2018 at $3,300",1 bed,1.5 baths,705 ftsq
#3G,"Sold on 06/06/2017 for $640,289",1 bed,1 bath,621 ftsq
#3H,Off-Market,,,676 ftsq
#3I,Off-Market,,,751 ftsq
#3EE,Off-Market,,,607 ftsq
#3J,"Sold on 06/06/2016 for $777,000",1 bed,1 bath,696 ftsq
#3K,"Sold on 02/08/2017 for $729,576",,,688 ftsq
#3L,"Sold on 03/21/2013 for $1,250,000",,,594 ftsq
#3M,"Sold on 03/28/2013 for $1,495,000",3 beds,3 baths,"2,007 ftsq"
#4A,Off-Market,,,654 ftsq
#4B,"Sold on 07/03/2007 for $580,000",,,634 ftsq
#4C,"Sold on 04/24/2007 for $955,000",,,"1,037 ftsq"
#4D,Off-Market,,,611 ftsq
#4E,"Sold on 06/17/2005 for $375,000",,,607 ftsq
#4F,Sold on 11/01/2002 for $0,,,708 ftsq
#4G,"Off-Market on 12/14/2018 at $3,000",1 bed,1 bath,650 ftsq
#4H,"Sold on 06/25/1999 for $220,000",,,676 ftsq
#4I,"Off-Market on 01/01/2017 at $3,230",1 bed,1 bath,751 ftsq
#4J,"Off-Market on 04/26/2017 at $3,150",1 bed,1 bath,700 ftsq
#4K,"Sold on 06/18/2013 for $650,000",1 bed,1 bath,688 ftsq
#4L,Off-Market,,,594 ftsq
#4M,"Sold on 10/04/2013 for $690,000",1 bed,1 bath,716 ftsq
#5,"Off-Market on 09/08/2013 at $3,040",1 bed,1.5 baths,750 ftsq
#5B,"Sold on 04/30/2009 for $565,000",1 bed,1 bath,634 ftsq
#5C,Off-Market,,,"1,037 ftsq"
#5D,"Off-Market on 11/20/2018 at $680,000",1 bed,1 bath,611 ftsq
#5E,"Off-Market on 09/19/2017 at $2,895",1 bed,1 bath,607 ftsq
#5F,"Off-Market on 10/05/2017 at $735,000",1 bed,1.5 baths,710 ftsq
#5G,"Sold on 01/16/2003 for $250,000",,,621 ftsq
#5H,"Sold on 02/23/2000 for $252,000",,,676 ftsq
#5I,Off-Market,,,751 ftsq
#5J,"Off-Market on 11/18/2008 at $3,195",1 bed,1 bath,693 ftsq
#5K,"Sold on 11/25/1998 for $270,000",,,688 ftsq
#5L,"Off-Market on 07/27/2015 at $3,200",1 bed,1 bath,688 ftsq
#5M,Off-Market,,,689 ftsq
#5P,"Off-Market on 10/12/2016 at $3,370",1 bed,1.5 baths,
#6A,"Sold on 06/30/2016 for $875,000",1 bed,1 bath,700 ftsq
#6B,"Sold on 07/16/2007 for $75,000",,,634 ftsq
#6C,Off-Market,,,"1,037 ftsq"
#6D,Off-Market,,,611 ftsq
#6E,"Off-Market on 05/28/2017 at $3,000",1 bed,1 bath,625 ftsq
#6F,Off-Market,,,710 ftsq
#6G,"Sold on 06/13/2017 for $715,000",1 bed,1 bath,621 ftsq
#6H,"Off-Market on 06/09/2017 at $3,195",1 bed,1 bath,676 ftsq
#6I,Off-Market,,,751 ftsq
#6J,"Sold on 08/20/2015 for $805,000",1 bed,1 bath,693 ftsq
#6K,"Sold on 06/04/2004 for $575,000",,,688 ftsq
#6L,"Sold on 06/04/2004 for $525,000",,,594 ftsq
#6M,"Off-Market on 08/18/2018 at $4,250",1 bed,1 bath,716 ftsq
#6KL,"Off-Market on 10/19/2016 at $6,600",2 beds,2 baths,"1,300 ftsq"
#7A,"Sold on 05/19/1999 for $300,000",,,654 ftsq
#7B,"Off-Market on 07/02/2017 at $848,000",1 bed,1 bath,634 ftsq
#7C,"Sold on 09/21/2004 for $890,000",,,"1,037 ftsq"
#7D,Sold on 01/24/2017 for $0,,,611 ftsq
#7E,"Off-Market on 05/10/2018 at $2,900",1 bed,1 bath,607 ftsq
#7F,Sold on 06/10/2018 for $0,1 bed,1.5 baths,710 ftsq
#7H,"Listed for rent at $3,295",1 bed,1 bath,676 ftsq
#7I,Off-Market,,,751 ftsq
#7K,"Sold on 08/22/2017 for $878,749",1 bed,1 bath,688 ftsq
#7L,"Sold on 03/27/2000 for $705,000",,,594 ftsq
#7M,"Sold on 03/27/2000 for $705,000",,,716 ftsq
#8,"Off-Market on 04/08/2014 at $3,200",1 bed,1 bath,
#8A,Sold on 12/09/2016 for $0,2 beds,2 baths,"1,350 ftsq"
#8B,"Off-Market on 10/14/2009 at $599,000",1 bed,1 bath,634 ftsq
#8C,Sold on 08/04/2015 for $0,,,"1,037 ftsq"
#8D,"Off-Market on 04/24/2017 at $2,695",1 bed,1 bath,611 ftsq
#8E,"Off-Market on 10/08/2008 at $2,600",1 bed,1 bath,650 ftsq
#8F,"Sold on 05/03/2017 for $777,433",1 bed,1.5 baths,710 ftsq
#8G,"Off-Market on 05/19/2016 at $3,300",1 bed,1 bath,621 ftsq
#8H,"Sold on 07/06/2016 for $755,000",1 bed,1 bath,676 ftsq
#8I,"Off-Market on 02/06/2012 at $3,195",1 bed,1 bath,751 ftsq
#8J,"Sold on 05/29/2007 for $755,000",,,693 ftsq
#8K,Off-Market,,,688 ftsq
#8L,"Sold on 08/08/2017 for $768,957",1 bed,1 bath,594 ftsq
#8M,Sold on 12/09/2016 for $0,,,689 ftsq
#9A,Off-Market,,,654 ftsq
#9B,"Off-Market on 07/16/2018 at $975,000",1 bed,1 bath,634 ftsq
#9C,"Sold on 06/19/2000 for $436,000",,,"1,037 ftsq"
#9D,Sold on 06/22/2017 for $0,1 bed,1 bath,611 ftsq
#9E,"Listed for rent at $3,500",1 bed,1 bath,607 ftsq
#9F,Off-Market,,,710 ftsq
#9G,"Sold on 09/10/2015 for $685,000",1 bed,1 bath,725 ftsq
#9I,Off-Market,,,751 ftsq
#9J,Off-Market,,,693 ftsq
#9K,"Sold on 11/08/2017 for $923,097",,,688 ftsq
#9L,"Off-Market on 09/19/2018 at $3,800",1 bed,1 bath,594 ftsq
#9M,"Off-Market on 04/13/2018 at $941,000",1 bed,1 bath,716 ftsq
#10A,"Off-Market on 03/29/2016 at $3,625",1 bed,1 bath,654 ftsq
#10B,"Sold on 06/26/2001 for $390,000",,,634 ftsq
#10C,"Sold on 06/26/2001 for $690,000",,,830 ftsq
#10D,"Off-Market on 05/16/2016 at $3,000",1 bed,1 bath,611 ftsq
#10E,"Sold on 05/30/2003 for $340,000",,,607 ftsq
#10F,"Off-Market on 07/05/2016 at $3,450",1 bed,1.5 baths,710 ftsq
#10G,"Off-Market on 08/16/2016 at $2,995",1 bed,1 bath,621 ftsq
#10H,"Off-Market on 10/07/2016 at $735,000",1 bed,1 bath,676 ftsq
#10I,Sold on 12/28/2012 for $0,1 bed,1 bath,616 ftsq
#10J,"Sold on 03/21/2017 for $737,722",1 bed,1 bath,621 ftsq
#10K,Off-Market,,,688 ftsq
#10L,"Sold on 05/11/2018 for $806,290",1 bed,1 bath,594 ftsq
#10M,"Sold on 02/14/2001 for $365,000",,,716 ftsq
#10N,"Sold on 12/18/1996 for $193,000",,,716 ftsq
#11,Off-Market,,,
#11A,"Off-Market on 07/01/2015 at $3,195",1 bed,1 bath,661 ftsq
#11B,"Sold on 04/09/2009 for $672,000",1 bed,1 bath,634 ftsq
#11C,"Off-Market on 04/22/2016 at $4,600",2 beds,2 baths,830 ftsq
#11D,"Off-Market on 11/28/2016 at $2,950",1 bed,1 bath,611 ftsq
#11E,"Off-Market on 08/03/2012 at $2,600",1 bed,1 bath,607 ftsq
#11F,"Sold on 07/23/2001 for $330,000",,,710 ftsq
#11G,"Sold on 04/27/1999 for $242,000",,,621 ftsq
#11H,Off-Market,,,676 ftsq
#11I,"Off-Market on 06/12/2018 at $859,000",1 bed,1 bath,616 ftsq
#11J,"Off-Market on 11/11/2015 at $3,700",1 bed,1 bath,621 ftsq
#11K,"Off-Market on 04/30/2014 at $3,725",1 bed,1 bath,688 ftsq
#11L,Off-Market,1 bed,1 bath,594 ftsq
#11M,"Off-Market on 09/15/2014 at $3,650",1 bed,1 bath,689 ftsq
#12,"Off-Market on 12/03/2013 at $3,050",1 bed,1 bath,
#12B,"Sold on 03/10/1999 for $280,000",,,634 ftsq
#12C,"Sold on 05/26/1999 for $400,000",,,830 ftsq
#12D,"Off-Market on 09/01/2017 at $3,100",1 bed,1 bath,611 ftsq
#12E,"Off-Market on 07/26/2018 at $3,100",1 bed,1 bath,607 ftsq
#12F,"Off-Market on 04/28/2011 at $2,700",1 bed,1.5 baths,720 ftsq
#12G,"Sold on 08/24/2007 for $580,000",,,621 ftsq
#12H,"Off-Market on 06/03/2013 at $3,250",1 bed,1 bath,701 ftsq
#12I,Off-Market,,,616 ftsq
#12J,"Off-Market on 02/14/2016 at $3,550",1 bed,1 bath,621 ftsq
#12K,"Off-Market on 03/26/2015 at $3,950",1 bed,1 bath,688 ftsq
#12L,Off-Market,,,594 ftsq
#14A,"Sold on 05/06/2014 for $774,000",1 bed,1 bath,645 ftsq
#14B,"Sold on 10/11/2006 for $1,150,000",,,821 ftsq
#14C,Off-Market,,,766 ftsq
#14D,"Off-Market on 08/15/2017 at $1,325,000",2 beds,1 bath,779 ftsq
#14E,"Off-Market on 05/15/2015 at $1,395,000",1 bed,1 bath,814 ftsq
#14F,"Off-Market on 05/25/2017 at $875,000",1 bed,1 bath,652 ftsq
#14G,"Off-Market on 01/25/2012 at $999,999",2 beds,2 baths,"1,001 ftsq"
#14FG,"Off-Market on 01/12/2010 at $1,855,000",3 beds,2 baths,"1,635 ftsq"
#15A,Sold on 01/08/2015 for $0,,,652 ftsq
#15B,Sold on 01/08/2015 for $0,,,821 ftsq
#15C,Off-Market,,,766 ftsq
#15D,Off-Market,,,779 ftsq
#15E,"Sold on 06/17/2013 for $785,000",2 beds,1 bath,850 ftsq
#15F,"Sold on 09/13/2002 for $468,750",,,652 ftsq
#15G,Off-Market,,,974 ftsq
#16A,"Off-Market on 10/14/2014 at $3,850",1 bed,1 bath,645 ftsq
#16B,"Off-Market on 03/25/2014 at $1,299,000",2 beds,1 bath,814 ftsq
#16C,"Off-Market on 04/12/2012 at $3,750",2 beds,1 bath,766 ftsq
#16D,"Off-Market on 11/11/2012 at $3,500",2 beds,1 bath,779 ftsq
#16E,"Sold on 04/01/2005 for $710,000",,,814 ftsq
#16F,"Sold on 12/13/1995 for $225,000",,,652 ftsq
#16G,"Sold on 11/20/2001 for $710,000",,,"1,001 ftsq"
