#2A,Sold on 08/17/2017 for $0,,,
#2B,"Sold on 01/23/2006 for $477,000",,,750 ftsq
#2C,"Sold on 12/22/2015 for $765,000",,,800 ftsq
#2D,Sold on 03/18/2014 for $0,,,
#2F,"Sold on 08/16/2013 for $856,000",3 beds,2 baths,"1,300 ftsq"
#2G,"Sold on 10/13/2006 for $330,000",,,
#2H,"Sold on 02/16/2018 for $818,000",,,
#3B,"Listed for sale at $970,000",2 beds,1 bath,"1,200 ftsq"
#3C,Sold on 12/14/2010 for $0,1 bed,1 bath,
#3D,"Sold on 09/28/2017 for $625,000",1 bed,1 bath,800 ftsq
#3E,"Sold on 11/14/2008 for $675,000",2 beds,1 bath,
#3F,"Sold on 04/17/2012 for $338,000",studio,1 bath,500 ftsq
#3G,"Sold on 09/28/2016 for $389,000",,,
#4A,Sold on 06/21/2016 for $0,,,"1,100 ftsq"
#4C,Sold on 09/30/2004 for $0,,,800 ftsq
#4D,"Sold on 07/31/2018 for $639,000",,,800 ftsq
#4E,"Sold on 03/01/2011 for $459,000",1 bed,1 bath,800 ftsq
#4F,"Sold on 11/25/2014 for $323,000",studio,1 bath,500 ftsq
#4G,Sold on 12/19/2013 for $0,,,
#5,Off-Market,,,
#5A,"Sold on 07/21/2017 for $879,000",,,960 ftsq
#5B,"Sold on 07/19/2016 for $550,000",,,
#5C,"Sold on 02/03/2015 for $509,000",,,
#5D,"Sold on 01/11/2018 for $790,000",,,
#5E,"Sold on 08/21/2013 for $465,000",1 bed,1 bath,
#5F,"Off-Market on 10/12/2018 at $1,499,000",3 beds,2 baths,"1,325 ftsq"
#5H,"Sold on 11/19/2014 for $800,000",,,
#6A,Sold on 07/14/2014 for $0,,,
#6B,"Sold on 07/16/2012 for $540,000",1 bed,1 bath,800 ftsq
#6C,"Sold on 02/06/2015 for $750,368",2 beds,1 bath,
#6D,"Sold on 06/16/2014 for $512,300",1 bed,1 bath,700 ftsq
#6F,Sold on 06/07/2017 for $0,,,
#6G,"Sold on 11/16/2009 for $350,000",,,
#6H,Sold on 11/06/2013 for $0,,,
#7A,"Sold on 09/07/2017 for $845,000",,,
#7B,"Sold on 04/12/2011 for $425,000",2 beds,1 bath,"1,010 ftsq"
#7C,"Sold on 04/12/2011 for $492,500",,,
#7D,Sold on 06/26/2014 for $0,1 bed,1 bath,800 ftsq
#7E,"Sold on 09/08/2005 for $530,000",,,
#7F,Off-Market,,,800 ftsq
#7G,"Sold on 03/28/2008 for $378,000",studio,1 bath,480 ftsq
#7H,Sold on 06/07/2005 for $0,,,
#8A,Off-Market,,,
#8B,"Sold on 04/09/2010 for $477,000",1 bed,1 bath,
#8D,"Sold on 08/23/2006 for $735,000",,,
#8E,"Sold on 07/09/2018 for $650,000",,,
#8F,"Sold on 10/26/2017 for $410,000",,,
#9A,"Sold on 09/28/2011 for $649,000",2 beds,1 bath,
#9B,"Sold on 12/03/2014 for $750,000",2 beds,1 bath,"1,150 ftsq"
#9C,"Sold on 04/10/2014 for $525,000",1 bed,1 bath,800 ftsq
#9D,"Sold on 12/01/2014 for $532,500",2 beds,1 bath,"1,050 ftsq"
#9E,"Sold on 12/06/2013 for $760,000",2 beds,1 bath,
#9F,Off-Market,,,
#9G,"Sold on 07/13/2015 for $841,000",studio,1 bath,500 ftsq
#10B,Off-Market,,,
#10D,"Listed for sale at $658,000",1 bed,1 bath,800 ftsq
#10E,Sold on 10/09/2009 for $0,,,800 ftsq
#10F,"Sold on 08/10/2010 for $150,000",,,
#10G,"Sold on 01/31/2018 for $456,000",,,
#11A,Sold on 06/25/2015 for $0,,,
#11B,Sold on 10/18/2017 for $0,,,
#11D,"Sold on 02/10/2017 for $850,000",,,
#11E,"Sold on 03/20/2007 for $470,000",,,
#11F,"Sold on 08/21/2013 for $1,175,000",,,"1,325 ftsq"
#11G,"Sold on 03/27/2014 for $360,000",,,
#12A,Sold on 07/08/2014 for $0,,,
#12B,"Sold on 10/28/2010 for $515,000",1 bed,1 bath,800 ftsq
#12C,"Sold on 10/19/2017 for $675,000",2 beds,1 bath,"1,150 ftsq"
#12D,Sold on 03/16/2018 for $0,,,
#12F,Sold on 05/11/2015 for $0,,,
#12G,Off-Market,,,
#12H,Sold on 03/18/2016 for $0,,,
#13A,Sold on 03/12/2012 for $0,,,
#13B,Sold on 06/10/2013 for $0,,,800 ftsq
#13C,"Sold on 08/26/2014 for $760,000",2 beds,1 bath,"1,100 ftsq"
#13D,"Sold on 12/04/2018 for $640,000",1 bed,1 bath,
#13F,"Sold on 10/13/2016 for $600,000",,,
#13G,"Sold on 10/11/2016 for $870,000",,,
#14A,"Sold on 12/05/2008 for $835,000",,,
#14B,"Sold on 04/29/2009 for $770,000",1 bed,1 bath,800 ftsq
#14C,"Sold on 01/04/2005 for $445,000",,,
#14E,Sold on 01/24/2013 for $0,,,
#14F,"Off-Market on 06/25/2015 at $1,295,000",3 beds,2 baths,800 ftsq
#15A,"Sold on 08/05/2016 for $999,000",2 beds,1 bath,"1,100 ftsq"
#15B,"Sold on 10/07/2014 for $750,000",2 beds,1 bath,"1,050 ftsq"
#15C,"Sold on 09/07/2016 for $845,000",1 bed,1 bath,800 ftsq
#15D,"Sold on 03/27/2007 for $838,000",,,
#15E,"Sold on 03/30/2015 for $800,000",,,
#15F,Off-Market,,,
#15H,"Sold on 05/28/2010 for $730,000",,,
#16A,"Sold on 07/01/2013 for $1,350,000",3 beds,2 baths,"1,350 ftsq"
#16B,"Sold on 02/23/2009 for $515,000",,,
#16C,"Sold on 01/22/2018 for $700,000",2 beds,1 bath,800 ftsq
#16D,"Sold on 10/10/2007 for $539,888",1 bed,1 bath,800 ftsq
#16E,Sold on 05/20/2015 for $0,,,
#16G,Off-Market,,,
#16H,Off-Market,,,
#17A,"Sold on 10/09/2018 for $880,000",,,
#17B,Sold on 03/29/2013 for $0,1 bed,1 bath,800 ftsq
#17C,"Sold on 06/06/2006 for $515,000",,,
#17D,Off-Market,,,
#17E,"Sold on 07/12/2016 for $600,000",,,
#17F,Off-Market,,,
#17G,"Sold on 01/12/2018 for $910,000",studio,1 bath,500 ftsq
#17H,"Sold on 05/21/2013 for $725,000",2 beds,1 bath,"1,100 ftsq"
#18A,"Sold on 03/22/2016 for $1,388,000",,,
#18B,"Sold on 09/22/2015 for $585,000",,,
#18D,Sold on 07/20/2007 for $0,,,
#18E,Sold on 03/25/2011 for $0,,,
#18F,"Sold on 12/20/2015 for $615,000",,,
#18G,"Sold on 10/08/2014 for $790,000",,,
#18H,Sold on 12/21/2011 for $0,,,
#19B,"Sold on 01/26/2016 for $575,000",,,
#19D,Sold on 04/13/2012 for $0,,,
#19E,"Sold on 03/10/2011 for $538,000",,,
#19F,"Sold on 01/20/2006 for $1,200,000",,,
#20B,Off-Market,,,
#20C,"Sold on 09/23/2016 for $691,400",1 bed,1 bath,800 ftsq
#20E,"Sold on 03/09/2017 for $850,000",1 bed,1 bath,700 ftsq
#20F,"Sold on 11/16/2016 for $650,000",,,
#20G,Sold on 07/26/2016 for $0,1 bed,1 bath,
#21A,"Sold on 11/22/2016 for $879,000",2 beds,1 bath,"1,336 ftsq"
#21B,"Sold on 05/29/2014 for $800,000",,,
#21C,Off-Market,,,
#21D,Sold on 09/11/2015 for $0,2 beds,1 bath,"1,100 ftsq"
#21E,"Sold on 09/05/2017 for $716,000",2 beds,1 bath,
#21F,"Sold on 07/01/2015 for $1,500,000",3 beds,2 baths,"1,336 ftsq"
#21G,Sold on 11/11/2014 for $0,,,
#21H,"Sold on 01/21/2014 for $990,000",2 beds,1 bath,"1,150 ftsq"
#LOWER,Off-Market,,,
10D-185,"Off-Market on 11/02/2018 at $658,000",1 bed,1 bath,800 ftsq
