#1,"Off-Market on 10/11/2014 at $65,000",studio,,"7,040 ftsq"
TOWNHOUSE,"Off-Market on 12/16/2013 at $65,000",6 beds,4+ baths,"7,600 ftsq"
#TH,"Off-Market on 12/05/2013 at $65,000",6 beds,4.5 baths,"7,600 ftsq"
